ID	Valid	SU	Fn	NFn	Ctx	Form	Root
pesan	1	talatah	n		-	-	talatah
pesanan	1	pesenan	n		-	-	pesen
pesantren	1	pasantrén	n		-	-	pasantrén
pesek	1	demés	a		-	-	demés
pesing	1	hangseur	n		-	-	hangseur
pesisir	1	basisir	n		-	-	basisir
pesuruh	0	kabayan					kabayan
petai	1	peuteuy	n		tutuwuhan	-	peuteuy
petang	1	soré	n		waktu	-	soré
petani	1	patani	n		-	-	tani
petaninya	1	patanina	n		-	-	tani
petir	1	guludug	n		topograpi	-	guludug
petugas	1	patugas	n		-	-	tugas
piagam	0	piagem					piagem
piatu	1	pahatu	a		-	-	pahatu
pidana	0						pidana
pidato	1	biantara	n		-	-	biantara
pihaknya	1	pihakna	n		-	-	pihak
pijat	1	pencét	v		-	-	pencét
pikir	1		-		-	-	pikir
pikir/hati	0	manah					manah
pikiran	1		n		-	-	pikir
pikirannya	1	pikiranana	-		-	-	pikir
pikirkan	1	pikirkeun	-		-	-	pikir
pilih	1		-		-	-	pilih
pilihan	1		-		-	-	pilih
pilihan	0	paluk					paluk
pilihnya	1	pilihna	v		-	-	pilih
pimpinan	1	pupuhu	-		-	-	puhu
pimpinan	1	lulugu	n		-	-	lugu
pincang	1	péngkor	a		awak	-	péngkor
pindah	1		v		-	-	pindah
pinggang	1	cangkéng	n		awak	-	cangkéng
pinggir	1	sisi	n		-	-	sisi
pingsan	1	kapidara	v		-	-	kapidara
pinjam	1	injeum	v		-	-	injeum
pink	1	kayas	a		warna	-	kayas
pintar	1	singer	a		-	-	singer
pintu	1	panto	n		-	-	panto
pipi	1	damis	n		awak	-	damis
pipih	1	gepéng	a		-	-	gepéng
pipis	1	papang	v				papang
pipit	1	piit	n		sato	-	piit
pirang	1	pérang	a		warna	-	pérang
piranti	1	pakakas	n				
pisang	1	cau	n		-	-	cau
pisau	1	péso	n		-	-	péso
pistol	1	péstol	-		-	-	péstol
pita	1		-		-	-	pita
planet	1	planét	n		-	-	planét
plin-plan	1	tégtog	a		-	-	tégtog
pohon	1	tangkal	n		tutuwuhan	-	tangkal
pokok	1	poko	-		-	-	poko
pokoknya	1	pokona	n		-	-	poko
pola	1		-		-	-	pola
poligami	1	ngawayuh	v		-	-	wayuh
polimer	1	polimér	n		-	-	polimér
polisi	1	pulisi	-		-	-	pulisi
politeisme	1	politéisme	n		agama	-	politéisme
politik	1	pulitik	-		-	-	pulitik
politiknya	1	pulitikna	n		-	-	pulitik
politisi	1	pulitisi	-		-	-	pulitisi
popor	1		n		-	-	popor
populasi	1		n		-	-	populasi
porno	1	cawokah	a		-	-	cawokah
portalnya	1	portalna	n		-	-	portalna
posisi	1		-		-	-	posisi
posisinya	1	posisina	n		-	-	posisi
potong	1		v		-	-	potong
prajurit	1	soldadu	n		-	-	soldadu
prakteknya	1	praktékna	n		-	-	prakték
praktik	1	prakték	n		-	-	prakték
pranala	1	tumbu	-		-	-	tumbu
premium	1		n				
presiden	1	présidén	-		-	-	présidén
pribadi	1		a		-	-	pribadi
pribumi	1		-		-	-	pribumi
prihatin	0	perih					perih
private	1	pribadi	a		-	-	pribadi
produk	1		-		-	-	produk
produksi	1		-		-	-	produksi
produksinya	1	produksina	n		-	-	produksi
produsen	1	produsén	n		-	-	produsén
profesional	1	profésional	-		-	-	profésional
program	1		-		-	-	program
programna	1		n		-	-	programna
promosi	1		-		-	-	promosi
prosedur	1		n		-	-	prosedur
proses	1	prosés	-		-	-	prosés
proteksi	1	nangtayungan	-		-	-	tangtayung
provinsi	1	propinsi	n		-	-	propinsi
proyek	1	proyék	n				proyék
puas	1	sugema	ad		-	-	sugema
pubertas	1	begér	n		-	-	begér
publik	1	umum	a		-	-	umum
pucat	1	sepa	a		awak	-	sepa
pudar	1	péang	a		warna	-	péang
pukul	0	babuk					babuk
pukulan	1	teunggeulan	n		-	-	teunggeul
pula	1	ogé	-		-	-	ogé
pulang	1	balik	v		-	-	balik
pulas	1	pules	a		awak	-	pules
pulau	1	pulo	-		-	-	pulo
puluh	1		b		-	-	puluh
puluhan	1		b		-	-	puluh
puncak	0	ponclot					ponclot
puncak	1	penclut	n		-	-	penclut
pundak	1	taktak	n		awak	-	taktak
punggung	1	tonggong	n		awak	-	tonggong
pungutan	0						pungut
puntir	1		v		-	-	puntir
puntung	1	kuntung	n		-	-	kuntung
punya	1	boga	v		-	-	boga
pupuk	1	bérak	n		-	-	bérak
purnawirawan	1		n		-	f	purnawirawan
pusar	1	bujal	n		-	-	bujal
pusat	1	puseur	a		-	-	puseur
pusing	1	lieur	-		-	-	lieur
pusing	0	juwet					juwet
pustaka	1		n		-	-	pustaka
putar	0	golang					golang
putar	1	puter	v		-	-	puter
putih	1	bodas	a		warna	-	bodas
putra	1		n		-	-	putra
putus	1	pegat	a		-	-	pegat
putus/buntung	0	rampal					rampal
putusan	1		n				
putuskan	1	putuskeun	-		-	-	putus
raba	0	nyapa					capa
rabu	1	rebo	n		waktu	-	rebo
rabun	1	lamur	a		awak	-	lamur
raga	1	badan	n		-	-	raga
ragam	1	wanda	-		-	-	wanda
ragu-ragu	1	hamham	a		-	-	hamham
rahasia	1	rusiah	-		-	-	rusiah
rahim	1	pianakan	n		awak	-	anak
raib	1	ngiles	a		-	-	iles
raja	1		n				
rajin	1	getol	a		-	-	getol
raksasa	1		n		-	-	raksasa
raksasa	1	buta	n		-	-	buta
raksasa	0	yaksa	n		-	-	yaksa
rakus	1	gambuhang	a		-	-	gambuhang
rakus	1	rampus	a		-	-	rampus
rakyat	1	rahayat	n		-	-	rahayat
ramadhan	1	ramadan	n		agama	-	ramadan
ramah	1	daréhdéh	a		-	-	daréhdéh
ramah	1	soméah	a		-	-	soméah
rambu	1	aturan	n		-	-	atur
rambut	1	buuk	n		awak	-	buuk
rame	1	ramé	-		-	-	ramé
rampok	1	bégal	n		-	-	bégal
ranah	1	wewengkon	n		-	-	wewengkon
rancangan	1	rarancang	n		-	-	rancang
rancangannya	1	rarancangna	n		-	-	rancang
rangkaian	1	runtuyan	-		-	-	runtuy
rangkap	1	rangkep	a		-	-	rangkep
rangkul	1		v		-	-	rangkul
rangkuman	1		n		-	-	rangkum
rangsang	1		v		-	-	rangsang
ranting	1	régang	n		tutuwuhan	-	régang
rapat	1	rapet	v		-	-	rapet
rapi	1	rapih	-		-	-	rapih
rasa	1		n		-	-	rasa
rasakan	1	rasakeun	-		-	-	rasa
rasanya	1	rasana	-		-	-	rasa
rasul	1	rosul	n		-	-	rosul
rata	1		-		-	-	rata
ratu	1		-		-	-	ratu
ratus	1		b		-	-	ratus
rawa	1	ranca	n		topograpi	-	ranca
rawan	1	werit	a		-	-	werit
raya	1		a		-	-	raya
rayap	1	rinyuh	n		sato	-	rinyuh
rebah	1	ngedeng	v		-	-	kedeng
rebah	0	ayeuh					ayeuh
rebahan	1	ngedeng	v		-	-	kedeng
rebus	1	kulub	v		-	-	kulub
rebutan	0	gorényang					gorényang
redaksi	1	rédaksi	n		-	-	rédaksi
referensi	1	référénsi	-		-	-	référénsi
regulasi	1		n				
rekaman	1	rékaman	n		-	-	rékam
rekan	1	batur	n		-	-	batur
rekannya	1	baturna	n		-	-	baturna
rektor	1	réktor	n		-	-	réktor
religi	1		n				
rem	1	erém	-		-	-	erém
remah	1	réméh	n		kadaharan	-	réméh
remaja	1	rumaja	n		-	-	rumaja
remas	0	rames					rames
remas	1	ngagacel	v		-	-	gacel
remuk	1	pejret	a		-	-	pejret
rencana	1		n		-	-	rencana
rencananya	0	rencanana					rencanana
rendah	1	pendék	a		-	-	pendék
rendam	1	keueum	v		-	-	keueum
rentang	1	wengkuan	n		-	-	wengku
renyah	1	rangu	a		-	-	rangu
replika	1	réplika	-		-	-	réplika
republik	1		-		-	-	republik
residen	1	résiden	n		-	-	résiden
resmi	1		-		-	-	resmi
retak	1	rengat	a		-	-	rengat
ribu	1	rébu	b		-	-	rébu
ribuan	1	rébuan	-		-	-	rébuan
rindu	1	sono	vi		-	-	surung
rindukan	1	pikasono	vi		-	-	sono
ringan	1	hampang	a		-	-	hampang
ringkik	1	hiem	n		-	-	hiem
ringsek	1	rikes	a		-	-	rikes
rintangan	1	aral	n		-	-	aral
ris	1		-		-	-	ris
risiko	1	mamala	-		-	-	mamala
roboh	0	rebah					rebah
roboh	1	rubuh	v		-	-	rubuh
roda	1	kikiping	-		-	-	kikiping
rokok	1	roko	n		-	-	roko
rokoknya	1	rokona	n		-	-	roko
rontok	1	murudul	a		-	-	burudul
rotan	1	hoé	n		tutuwuhan	-	hoé
ruang	1	rohang	n		-	-	rohang
ruangan	1	rohangan	-		-	-	rohangan
rugi	1		a		-	-	rugi
rujukan	1		n		-	-	rujuk
rukun	1		n		agama	-	rukun
rumah	1	imah	-		-	-	imah
rumahku	1	imah kuring	-		-	-	imah
rumahnya	1	imahna	-		-	-	imah
rumpun	1	rungkun	n		-	-	rungkun
rumput	1	jukut	-		-	-	jukut
rupa	0	patut					patut
rupanya	1	kutan	-		-	-	kutan
rusak	1	ruksak	-		-	-	ruksak
rusak	1	garah	a		-	-	garah
rusak/hancur	0	lebur					lebur
rutinnya	1	rutinna	a		-	-	rutin
saat	1	waktu	n		-	-	waktu
saatnya	1	waktuna	n		-	-	waktu
sabana	0	sampalan					sampalan
sabar	1		a		-	-	sabar
sabda	1	pidawuh	n		-	-	pidawuh
sabtu	1	saptu	n		waktu	-	saptu
sadar	1		a		-	-	sadar
saham	1		n				
sains	1		n				
sakit	1	gering	v		-	-	gering
sakit	1	nyeri	v	n	-	-	nyeri
sakit-sakitan	1	tiktikbrek	a		-	-	tiktikbrek
sakit-sakitan	1	ririwit	a		-	-	riwit
saksi	1		n		-	-	saksi
saksikan	1	saksian	vi		-	-	saksi
saku	1	pésak	n		pakéan	-	pésak
salah	1		a		-	-	salah
salahnya	1	salahna	a		-	-	salah
salam	1		-		-	-	salam
salat	1	solat	n		agama	-	solat
salinan	1		n		-	-	salin
sama	1	sarua	a		-	-	sarua
sama-sama	1	pada-pada	-		-	-	pada
samawi	1		a		-	-	samawi
sambungnya	1	sambungna	-		-	-	sambung
sambutan	1	pangbagéa	n		-	-	bagéa
sambutannya	1	pangbagéana	n		-	-	bagéa
sampah	1	runtah	n		-	-	runtah
sampan	1	parahu	n		transpor	-	parahu
samper	1	sampeur	v		-	-	sampeur
samperin	1	sampeurkeun	v		-	-	sampeur
sandera	1	sandra	n		-	-	sandra
sangat	1	pohara	-		-	-	pohara
sanggul	1		n		awak	-	sanggul
sangka	1		-		-	-	sangka
sangkar	1	kurung	n		-	-	kurung
sangkut	0	cangkol					cangkol
sanksi	1	hukuman	n		-	-	hukum
santai	1	salsé	a		-	-	salsé
santai	1	antaré	a		-	-	antaré
sapi	1		n		sato	-	laleur
saran	1	bongbolongan	n		-	-	bolong
sarapan	1	mumuluk	v		-	-	mumuluk
sastra	1		n		-	-	sastra
sate	1	saté	n		-	-	saté
satria	1		-		-	-	satria
satu	1	hiji	b		-	-	hiji
satuan	1	hijian	b		-	-	hiji
satu-satunya	1	hiji-hijina	n		-	-	hiji
saung	1		n		-	-	saung
sawah	1	sérang	n		-	-	sérang
sayang	1	nyaah	v		-	-	nyaah
sayang	0	lebar	v		-	-	lebar
sayangnya	1	hanjakalna	-		-	-	hanjakal
sayap	1	jangjang	n		awak	-	jangjang
sayup-sayup	1	hawar-hawar	ad		-	-	hawar
seantero	1	sakuliah	-		-	-	kuliah
searah	1	saarah	-		-	-	arah
sebabnya	1	sababna	-		-	-	sabab
sebagaimana	1	sakumaha	-		-	-	kumaha
sebagainya	1	sajabana	-		-	-	jaba
sebagian	1	sawaréh	b		-	-	waréh
sebagian	0	sabagian	b		-	-	bagi
sebal	1	sebel	a		-	-	sebel
sebalnya	1	sebelna	v		-	-	sebel
sebangsa	1	sabangsa	-		-	-	bangsa
sebanyak	1	saloba	-		-	-	loba
sebatang	1	sabatang	b		-	-	batang
sebelas	1	sabelas	b		-	-	sabelas
sebenarnya	1	sabenerna	a		-	-	bener
sebenernya	1	sabenerna	a		-	-	bener
seberang	1	peuntas	-		-	-	peuntas
seberang	0	sabrang					sabrang
sebesar	1	sagedé	-		-	-	gedé
sebesar-besarnya	1	sagedé-gedéna	-		-	-	gedé
sebetulnya	1	sabenerna	a		-	-	bener
sebuah	1	hiji	b		-	-	hiji
sebulan	1	sabulan	b		-	-	bulan
sebut	1		-		-	-	sebut
sebutan	1		n		-	-	sebut
secangkir	1	sacangkir	-		-	-	cangkir
secepatnya	1	sagancangna	-		-	-	gancang
sedap	1	sedep	a		-	-	sedep
sedemikian	1	sakitu	-		-	-	kitu
sederhana	1	basajan	a		-	-	basajan
sedia	0	cawis					cawis
sedih	1	hanjelu	a		-	-	hanjelu
sedikit	1	saeutik	b		-	-	eutik
sedikitnya	1	saeutikna	a		-	-	eutik
sedot	1		v		-	-	sedot
seduh	1	tinyuh	v		-	-	tinyuh
seember	1	saémbér	b		-	-	émbér
seenaknya	0	sahabekna					habek
segan	1	ajrih	a		-	-	ajrih
segar	1	seger	a		-	-	seger
segelas	1	sagelas	-		-	-	gelas
segera	1	geura-giru	-		-	-	geura
segi	1	sagi	-		-	-	sagi
sehabis	1	sabéak	-		-	-	béak
seharga	1	saharga	-		-	-	harga
sehari	1	sapoé	-		-	-	poé
seharian	1	sapoé jeput	-		-	-	poé
sehari-hari	1	sapopoé	-		-	-	poé
sehat	1	cageur	a		-	-	damang
seimbang	1	saimbang	-		-	-	imbang
sejajar	1	sajajar	a		-	-	sajajar
sejalan	1	saluyu	a		-	-	saluyu
sejarah	1	sajarah	-		-	-	sajarah
sejarahnya	1	sajarahna	n		-	-	sajarahna
sejati	1	sajati	a		-	-	jati
sejauh	1	sajauh	-		-	-	jauh
sejumlah	1	sajumlah	-		-	-	jumlah
sejuta	1	sajuta	b		-	-	juta
sekali	1	sakali	-		-	-	kali
sekalian	1	sakalian	-		-	-	kali
sekampung	1	sakampung	-		-	-	kampung
sekarang	1	ayeuna	-		waktu	-	ayeuna
sekarat	1	sakarat	a		-	-	karat
sekat	1	aling	n		-	-	aling
sekecil	1	saleutik	a		-	-	leutik
sekeras	1	satarik	-		-	-	satarik
sekian	1	sakitu	-		-	-	sakitu
sekilas	1	sakolébat	a		-	-	kolébat
sekiranya	0	sakirana					sakirana
sekolah	1	sakola	n		-	-	sakola
sekolahnya	1	sakolana	-		-	-	sakola
sekongkol	1	samiuk	a		-	-	miuk
sekotamadya	1	sakotamadya	-		-	-	kota
sekrup	1		n		-	-	sekrup
seks	1	séks	n		-	-	séks
sekuat-kuatnya	1	satakerna	ad		-	-	taker
sekurang-kurangnya	1	sakurang-kurangna	ad		-	-	kurang
sel	1	sél	n		-	-	sél
selama	1	salila	-		-	-	salila
selamat	0	wilujeng	a		-	-	wilujeng
selamat	0	rahayu					rahayu
selamat	1	salamet	a		-	-	salamet
selamat	0	jamuga					jamuga
selamatkan	1	salametkeun	vi		-	-	salamet
selangkangan	1	palangkakan	n		awak	-	palangkakan
selasa	1	salasa	n		waktu	-	salasa
selat	1	gupitan	n		topograpi	-	gupitan
selatan	1	kidul	n		arah	-	kidul
selebihnya	1	saleuwihna	-		-	-	leuwih
selebriti	1		n				
selendang	1	karémbong	n		pakéan	-	karémbong
selesai	1	réngsé	a		-	-	réngsé
selesaikan	1	pungkaskeun	vi		-	-	pungkas
selimut	1	simbut	n		-	-	simbut
selingkuh	1	nyandung	v		-	-	candung
selisih	1	ganjor	n		-	-	ganjor
selisihnya	1	ganjorna	n		-	-	ganjor
selisik	1	salisik	-		-	-	salisik
selokan	1	kamalir	n		topograpi	-	kamalir
seluas	1	salega	-		-	-	salega
seluas-luasnya	1	sajembar-jembarna	ad		-	-	jembar
selubung	1	solobong	n		-	-	solobong
selular	1	sélular	-		-	-	sélular
selundupan	1	sulundupan	n		-	-	sulundupan
semacam	1	sarupaning	-		-	-	rupa
semalam	1	sapeuting	a		waktu	-	peuting
semangat	1	sumanget	n		-	-	sumanget
semangatnya	1	sumangetna	n		-	-	sumanget
semasa	1	sawaktu	a		waktu	-	waktu
semaunya	1	sakahayangna	-		-	-	hayang
sembarang	1	sambarang	a		-	-	sambarang
sembelih	1	peuncit	v		-	-	peuncit
sembilan	1	salapan	b		-	-	salapan
sembilu	1	hinis	n		tutuwuhan	-	hinis
sembunyi-sembunyi	1	rerencepan	ad		-	-	rencep
semena-mena	1	telenges	a		-	-	telenges
semiliar	1	samilyar	b		-	-	milyar
semilyar	1	samilyar	b		-	-	milyar
seminar	1		n				
semoga	1	muga	r		-	-	muga
sempat	1	sempet	a		-	-	sempet
sempit	1	heureut	-		-	-	heureut
sempit(rumah)	0	rupek					rupek
sempitnya	1	heureutna	a		-	-	heureutna
sempoyongan	1	dalugdag-daligdeg	a		-	-	dalugdag-daligdeg
sempurna	1	sampurna	a		-	-	sampurna
semula	1	mimitina	a		-	-	mimiti
semut	1	sireum	n		sato	-	sireum
senandung	1	hariring	n		-	-	hariring
senang	1	gumbira	a		-	-	gumbira
senapan	1	bedil	-		-	-	bedil
senapannya	1	bedilna	-		-	-	bedil
senat	1	sénat	n		-	-	sénat
senator	1	sénator	n		-	-	sénator
sendiri	1	sorangan	a		-	-	sorang
sendirian	1	sorangan	a		-	-	sorang
sendok	1	séndok	n		-	-	séndok
seng	1	sééng	n		logam	-	seeng
senggol	1	todél	v		-	-	todél
sengsara	1	tunggara	a		-	-	tunggara
seni	1		n		-	-	seni
senilai	1	saajén	a		-	-	ajén
senilai	1	sajumlah	ad				jumlah
senin	1	senén	n		waktu	-	senén
senjata	1	pakarang	n		-	-	pakarang
senjatanya	1	pakarangna	-		-	-	pakarang
sensitif	1	sénsitip	a		-	-	sénsitip
sentil	1	sintreuk	v		-	-	sintreuk
sentimeter	1	séntiméter	-		-	-	meter
sentuh	1	toél	-		-	-	toél
seolah	1	kawas lamun	-		-	-	kawas lamun
seorang	1	saurang	pn		-	-	urang
sepadan	1	sabanding	-		-	-	banding
sepak	1	sépak	vi		-	-	sépak
sepakat	1	sapuk	vp		-	-	sapuk
sepakat	0	ragem					ragem
sepanjang	1	sapanjang	-		-	-	panjang
sepantasnya	1	sawajarna	a		-	-	wajar
separuh/sebagian	0	paro					paro
sepasang	1	sapasang	-		-	-	pasang
sepatu	1	sapatu	-		-	-	sapatu
sepatutnya	1	sawajarna	a		-	-	wajar
sepeda	1	sapédah	n		-	-	sapédah
sepekan	1	saminggu	b		-	-	minggu
sepengetahuan	1	sakanyaho	-		-	-	nyaho
sepenuhnya	1	sapinuhna	-		-	-	pinuh
seperempat	1	saparapat	n		-	-	opat
seperti	0	sabangsaning					bangsa
sepet	1	kesed	a		-	-	kesed
sepi	1		a		-	-	sepi
sepoi	1	hiliwir	ad		-	-	hiliwir
sepoi-sepoi	1	hiliwir	ad		-	-	hiliwir
september	1	séptember	n		waktu	-	séptember
sepuh	1	sipuh	v		-	-	sipuh
sepulang	1	sabalikna	ad		-	-	balik
sepuluh	1	sapuluh	b		-	-	puluh
seragam	1	saragam	-		-	-	saragam
serak	1	peura	a		awak	-	peura
serakah	1	sarakah	a		-	-	sarakah
seramai	1	saramé	-		-	-	ramé
serang	1		vi		-	-	serang
serangkaian	1	sauntuyan	-		-	-	untuy
seratus	1	saratus	b		-	-	ratus
serba	1	sarwa	a		-	-	sarwa
serbu	1		-		-	-	serbu
serdadu	1	soldadu	n		-	-	soldadu
seremonial	1	sérémonial	-		-	-	sérémonial
serempak	1	rampak	ad		-	-	rampak
seri	1	gedeg	a		-	-	gedeg
seri	1	séri	a		-	-	séri
seribu	1	sarébu	b		-	-	rébu
serikat	1	sarikat	-		-	-	sarikat
seringkali	1	remen ogé	-		-	-	remen
sersan	1		-		-	-	sersan
sertifikat	1	sértipikat	n		-	-	sértipikat
serumah	1	saimah	-		-	-	imah
serupa	1	sarupa	-		-	-	rupa
sesak	1	sesek	a		-	-	sesek
sesama	1	sasama	pn		-	-	sasama
sesamanya	1	sasamana	-		-	-	sasama
sesekali	1	sakali-kali	-		-	-	kali
seseorang	1	hiji jalma	-		-	-	jalma
sesuai	1	luyu	ad		-	-	luyu
sesuatu	1	hiji hal	-		-	-	hal
setahun	1	sataun	-		-	-	taun
setanah	1	salemah	-		-	-	lemah
setapak	1	satapak	-		-	-	satapak
setara	1	sarimbag	-		-	-	rimbag
setengah	1	satengah	b		-	-	tengah
seteru	1	musuh	n		-	-	musuh
setia	1	satia	a		-	-	satia
setianya	1	satiana	-		-	-	satia
setibanya	1	sanepina	-		-	-	tepi
setidaknya	1	sahenteuna	a		-	-	henteu
setidak-tidaknya	1	sahenteuna	a		-	-	henteu
setinggi	1	saluhur	-		-	-	luhur
setriliun	1	satrilyun	b		-	-	trilyun
setrilyun	1	satrilyun	b		-	-	trilyun
setuju	1	sapuk	vp		-	-	sapuk
seumpamanya	0	saupamana					saupamana
seumur	1	saumur	-		-	-	umur
seusai	1	saréngsé	-		-	-	réngsé
sewajarnya	0	sabongbrong					bongbrong
sewaktu	1	sawaktu	a		waktu	-	waktu
sewaktu-waktu	1	sawaktu-waktu	ad		waktu	-	waktu
shalat	1	solat	n		agama	-	solat
shaum	1	siam	n		agama	-	siam
sholat	1	solat	n		agama	-	solat
shubuh	1	subuh	n		agama	-	subuh
sial	1	apes	a		-	-	apes
siang	1	beurang 	n		waktu	-	beurang
siap	1		a		-	-	siap
siapakah	1	saha téa	-		-	-	saha
siapapun	1	saha ogé	-		-	-	saha
siapkan	1	siapkeun	vi		-	-	siap
sibuk	1	riweuh	a		-	-	riweuh
sidang	1		n		-	-	sidang
sifat	1	sipat	n		-	-	sipat
sifatnya	1	sipatna	n		-	-	sipat
sigap	1	tapis	a		-	-	tapis
sih	1	da	-		-	-	da
sikap	1	daweung	n		-	-	daweung
sikap	1	dangong	n		-	-	dangong
silam	1	tiheula	-		-	-	heula
silinder	1		n		-	-	silinder
simak	1	regep	-		-	-	regep
simbol	1		n		-	-	simbol
simpan	1	simpen	v		-	-	simpen
simpul	1	tumbu	n		-	-	tumbu
sindiran	1		n		-	-	sindir
singkat	1	singget	a		-	-	singget
singkatan	1	singgetan	n		-	-	singget
singkong	1	sampeu	n		tutuwuhan	-	sampeu
sinyalemen	1	kira-kira	n		-	-	kira
sipil	1		a		-	-	sipil
sipit	1	pétét	a		awak	-	pétét
sirih	1	seureuh	n		tutuwuhan	-	seureuh
sirip	1	cécépét	n		awak	-	cécépét
sisa	1	sésa	n		-	-	sésa
sisanya	1	sésana	n		-	-	sésa
sisi	1		n		-	-	sisi
sisik	1	sisit	n		sato	-	sisit
sisipan	1	rarangkén	n		-	-	rarangkén
sistem	1		n		-	-	sistem
sistematis	1		a		-	-	sistem
siswa	1		n		-	-	siswa
situasi	1	kaayaan	n		-	-	aya
situs	1	loka	n		-	-	loka
siuk	1		v		-	-	siuk
siul	1	héot	v		-	-	héot
skala	1		n		-	-	skala
skandal	1		n		-	-	skandal
slogan	1		n		-	-	slogan
slogannya	1	sloganna	n		-	-	sloganna
soal	1		-		-	-	soal
soalnya	1	soalna	-		-	-	soal
sobek	1	soéh	a		-	-	soéh
sodor	1	asong	v		-	-	asong
solder	1	patri	v		-	-	patri
sombong	1	songong	a		-	-	songong
sombong-sombong	1	sarombong	a		-	-	sombong
sopan	1		a		-	-	sopan
sopir	1	supir	n		-	-	supir
sore	1	soré 	n		waktu	-	soré
sorot	1	moncorong	v		-	-	moncorong
sosial	1		-		-	-	sosial
sreg	1	cocog	a		-	-	cocog
stadion	1		n		-	-	stadion
stamina	1		n		-	-	stamina
standar	1		n		-	-	standar
statusnya	1	statusna	n		-	-	status
strategi	1		n				
studi	1		-		-	-	studi
suara	0	gentra					gentra
suara	1	sora	n		awak	-	sora
suaranya	1	sorana	n		-	-	sora
suasana	1	kaayaan	n		-	-	aya
suatu	1	hiji	b		-	-	hiji
subdirektorat	1		n				
subjek	1	jejer	n		-	-	jejer
subsidi	1	subsidi	n				
substitusi	1	gaganti	n		-	-	ganti
suci	1		a		-	-	suci
sukarelawan	1	sukarélawan	n		-	-	sukaréla
sukses	1	suksés	-		-	-	suksés
suku	1		n				
sulit	1	hésé	a		-	-	hésé
sulitnya	1	héséna	-		-	-	hésé
sultan	1		n				
sumbang	1		v		-	-	sumbang
sumbangan	1		n		-	-	sumbang
sumber	1	asal	n		-	-	asal
sumur	1		n		-	-	sumur
sungai	1	walungan	n		topograpi	-	walungan
sungguhan	1	nyaan	-		-	-	nyaan
suplemen	1	suplemén	n		-	-	suplemén
surat	1		n		-	-	surat
suratnya	1	suratna	n		-	-	surat
suruh	1	titah	v		-	-	titah
susah	1	hésé	a		-	-	hésé
susahnya	1	héséna	a		-	-	hésé
susu	1		n		awak	-	susu
susunan	1		n		-	-	susun
syarat	1	sarat	n		-	-	sarat
syariah	1	saréat	n		-	-	saréat
syariat	1	saréat	n		-	-	saréat
taat	1		a		-	-	taat
tabiat	1	tabéat	n		-	-	tabeat
tablig	1	tablég	n		agama	-	tableg
tabu	1	pamali	a		-	-	pamali
tadi	1		-		-	-	tadi
tagihan	1		n		-	-	tagih
tahan	1		vi		-	-	tahan
tahu	1	nyaho	vi		-	-	nyaho
tahu	1	weruh	v		-	-	weruh
tahun	1	warsih	n		waktu	-	warsih
tahun	0	taun 	n		waktu	-	taun
tahunan	1	taunan	n		waktu	-	taun
tajam	1	seukeut	a		-	-	seukeut
takabur	1	adigung	a		-	-	adigung
takabur	0	kumalungkung					kalungkung
takar	1	taker	v		-	-	taker
takbiran	1		v		-	-	takbir
takut	1	sieun	a		-	-	sieun
tambah	1	émboh	v		-	-	émboh
tambahan	1		n		-	-	tambah
tambahnya	1	tambahna	n		-	-	tambah
tambat	1	uger	n		-	-	uger
tampak	1	kasampak	vp		-	-	sampak
tampaknya	1	kasampak	vp		-	-	sampak
tampung	1	tandé	-		-	-	tandé
tamu	1	sémah	n		-	-	sémah
tanah	1	taneuh	n		-	-	taneuh
tanahnya	1	taneuhna	n		-	-	taneuhna
tanam	1	pelak	-		-	-	pelak
tanaman	1	pepelakan	n		tutuwuhan	-	pelak
tanda	1		n		-	-	tanda
tandan	1	turuy	n		tutuwuhan	-	turuy
tanduk	1		n		awak	-	tanduk
tandus	1	angar	a		-	-	angar
tangan	1	leungeun	n		awak	-	leungeun
tangannya	1	leungeunnya	n		awak	-	leungeun
tangga	1		n		-	-	tangga
tanggal	1		n		waktu	-	tanggal
tanggalan	0	ping					ping
tanggapan	1	waleran	n				
tanggung	1		ad		-	-	tanggung
tangis	1	ceurik	v		awak	-	ceurik
tangkapan	0	tangkepan					tangkep
tangkis	1	takis	v		-	-	takis
tangsi	1		n		-	-	tangsi
tani	1		-		-	-	tani
tanjung	1	ujung	n		topograpi	-	ujung
tanjung	0	jojontor					jontor
tanpa	1		-		-	-	tanpa
tantangan	1	tangtangan	n		-	-	tangtang
tanya	1		vi		-	-	tanya
tape	1	peuyeum	n		kadaharan	-	peuyeum
taraf	1	tingkat	n		-	-	taraf
target	1	udagan	n		-	-	udag
tari	0	igel					igel
tarif	1		n				
tarik	1	kenyang	v		-	-	kenyang
taring	1	sihung	n		awak	-	sihung
tata	1		-		-	-	tata
tatanan	1		n		-	-	tatanan
tatapan	1	paneuteup	n		-	-	teuteup
tauhid	1		n		agama	-	tauhid
taurat	1		n		agama	-	taurat
tawakal	1	tawekal	a		agama	-	tawekal
tawaran	1		n		-	-	tawar
tawon	1	nyiruan	n		sato	-	siru
tebal	0	kedewil					kedewil
tebal	1	kandel	a		-	-	kandel
tebalnya	1	kandelna	a		-	-	kandel
tebang	1	tuar	-		-	-	tuar
tebing	1	gawir	n		-	-	gawir
tebu	1	tiwu	n		tutuwuhan	-	tiwu
teduh	0	iuh					iuh
tegak	1	ajeg	a		-	-	ajeg
tegang	1	ranteng	a		-	-	ranteng
